,fold,sampler,model,precision,recall,f1_score,auc_roc,auc_pr,gmean,balanced_accuracy,confusion_matrix,training_time,fold_time
24,1,ADASYN,LogisticRegression,0.018302180685358254,0.9494949494949495,0.035912129894937916,0.9777957369449201,0.6950482527893127,0.9302171451565867,0.9304128459027075,"[[51821  5042]
 [    5    94]]",0.3680717945098877,948.0880317687988
25,1,ADASYN,KNN,0.47674418604651164,0.8282828282828283,0.6051660516605166,0.9237628913868297,0.5889918661687351,0.9093799329063392,0.9133500383786158,"[[56773    90]
 [   17    82]]",3.194242238998413,948.0880317687988
26,1,ADASYN,SVM,0.04516866781017725,0.797979797979798,0.0854978354978355,0.9420919001313985,0.39347357048472875,0.8800818495266348,0.884305482057975,"[[55193  1670]
 [   20    79]]",86.69730877876282,948.0880317687988
27,1,ADASYN,DecisionTree,0.47096774193548385,0.7373737373737373,0.5748031496062992,0.8679658374363192,0.3477356887007463,0.8580853094872184,0.867965837436319,"[[56781    82]
 [   26    73]]",60.112417221069336,948.0880317687988
28,1,ADASYN,RandomForest,0.3767441860465116,0.8181818181818182,0.5159235668789809,0.9676109706885431,0.7855169479371458,0.9034676192596152,0.9079126385107428,"[[56729   134]
 [   18    81]]",4.9083778858184814,948.0880317687988
29,1,ADASYN,XGBoost,0.7008547008547008,0.8282828282828283,0.7592592592592593,0.9713180909565201,0.8366351949386658,0.9098203164398353,0.9138336569003259,"[[56828    35]
 [   17    82]]",3.967892646789551,948.0880317687988
30,1,ADASYN,LightGBM,0.415,0.8383838383838383,0.5551839464882943,0.9661582499280125,0.8284381946080844,0.9146905482701948,0.9181631307002813,"[[56746   117]
 [   16    83]]",5.505192756652832,948.0880317687988
31,1,Random UnderSampling,LogisticRegression,0.046296296296296294,0.9090909090909091,0.0881057268722467,0.9840824224518367,0.7040560341293685,0.9377901095722616,0.9382431138318095,"[[55009  1854]
 [    9    90]]",0.05725860595703125,948.0880317687988
32,1,Random UnderSampling,KNN,0.06513409961685823,0.8585858585858586,0.12108262108262108,0.9729740291968806,0.48645381819377453,0.9166050586456869,0.9185653911749967,"[[55643  1220]
 [   14    85]]",0.07594633102416992,948.0880317687988
33,1,Random UnderSampling,SVM,0.06041666666666667,0.8787878787878788,0.11306042884990253,0.9813036365803542,0.6874375946724438,0.9262170223667568,0.9274969237598716,"[[55510  1353]
 [   12    87]]",0.5049412250518799,948.0880317687988
34,1,Random UnderSampling,DecisionTree,0.017090620031796504,0.8686868686868687,0.03352173065679205,0.890852939645652,0.015074619522992744,0.8905771305022097,0.8908529396456519,"[[51917  4946]
 [   13    86]]",0.043976783752441406,948.0880317687988
35,1,Random UnderSampling,RandomForest,0.04723564143853999,0.8888888888888888,0.08970438328236494,0.97557766433837,0.7192989997168613,0.9279773094398482,0.9288367557892556,"[[55088  1775]
 [   11    88]]",1.731180191040039,948.0880317687988
36,1,Random UnderSampling,XGBoost,0.04180522565320665,0.8888888888888888,0.07985480943738657,0.9812514111091393,0.7208325201075124,0.9259367771546938,0.9267088342937313,"[[54846  2017]
 [   11    88]]",0.2262740135192871,948.0880317687988
37,1,Random UnderSampling,LightGBM,0.04230769230769231,0.8888888888888888,0.08077099586966498,0.9832859840158084,0.6928874766348013,0.9261477841756397,0.9269286608945086,"[[54871  1992]
 [   11    88]]",0.7274072170257568,948.0880317687988
38,1,Tomek Links,LogisticRegression,0.8769230769230769,0.5757575757575758,0.6951219512195121,0.9779835887674024,0.7241453246942019,0.7587335322666947,0.7878084433665391,"[[56855     8]
 [   42    57]]",0.16725969314575195,948.0880317687988
39,1,Tomek Links,KNN,0.8620689655172413,0.7575757575757576,0.8064516129032258,0.9089485325086684,0.7736571704643735,0.8702964343741063,0.8786823620195057,"[[56851    12]
 [   24    75]]",1.6021132469177246,948.0880317687988
40,1,Tomek Links,SVM,0.8765432098765432,0.7171717171717171,0.7888888888888889,0.9309094319733928,0.764096055132846,0.8467854476991852,0.8584979279455476,"[[56853    10]
 [   28    71]]",11.60081148147583,948.0880317687988
41,1,Tomek Links,DecisionTree,0.7731958762886598,0.7575757575757576,0.7653061224489796,0.8785944313791947,0.5861757852544259,0.8702198891322743,0.8785944313791947,"[[56841    22]
 [   24    75]]",25.990381240844727,948.0880317687988
42,1,Tomek Links,RandomForest,0.9047619047619048,0.7676767676767676,0.8306010928961749,0.9438044159655753,0.816946524283506,0.8761100181947435,0.8837680393261351,"[[56855     8]
 [   23    76]]",4.598499298095703,948.0880317687988
43,1,Tomek Links,XGBoost,0.948051948051948,0.7373737373737373,0.8295454545454546,0.9819022754850975,0.8232698420062499,0.8586744826637372,0.8686516964307442,"[[56859     4]
 [   26    73]]",1.9567604064941406,948.0880317687988
44,1,Tomek Links,LightGBM,0.3939393939393939,0.6565656565656566,0.49242424242424243,0.795166106308677,0.2985248146715351,0.8095745869244519,0.8274035218797191,"[[56763   100]
 [   34    65]]",2.5162947177886963,948.0880317687988
45,1,ENN,LogisticRegression,0.8805970149253731,0.5959595959595959,0.7108433734939759,0.9790224137866717,0.7276189332272889,0.7719298873507882,0.7979094534675493,"[[56855     8]
 [   40    59]]",0.17283987998962402,948.0880317687988
46,1,ENN,KNN,0.8105263157894737,0.7777777777777778,0.7938144329896907,0.908861134781329,0.6721322834236192,0.8817775070758537,0.8887306137363292,"[[56845    18]
 [   22    77]]",1.5919222831726074,948.0880317687988
47,1,ENN,SVM,0.8020833333333334,0.7777777777777778,0.7897435897435897,0.9304880754505291,0.7295702704929559,0.881769751060504,0.8887218206722982,"[[56844    19]
 [   22    77]]",11.93584418296814,948.0880317687988
48,1,ENN,DecisionTree,0.6842105263157895,0.7878787878787878,0.7323943661971831,0.8936228436342746,0.5394436269581103,0.8873443420326675,0.8936228436342746,"[[56827    36]
 [   21    78]]",25.940752267837524,948.0880317687988
49,1,ENN,RandomForest,0.8571428571428571,0.7878787878787878,0.8210526315789474,0.9769452078422762,0.7893338966862138,0.8875238944920826,0.8938250841069897,"[[56850    13]
 [   21    78]]",4.660916566848755,948.0880317687988
50,1,ENN,XGBoost,0.875,0.7777777777777778,0.8235294117647058,0.9797251483585303,0.8133002414256209,0.8818317972732298,0.888792165184547,"[[56852    11]
 [   22    77]]",1.9736826419830322,948.0880317687988
51,1,ENN,LightGBM,0.27976190476190477,0.47474747474747475,0.352059925093633,0.6558214436008433,0.1654966077147562,0.6882857323750171,0.7363097766259752,"[[56742   121]
 [   52    47]]",2.8016200065612793,948.0880317687988
52,1,SMOTEENN,LogisticRegression,0.06419400855920114,0.9090909090909091,0.11992005329780146,0.986055888004431,0.7046863479307021,0.9423987768081339,0.9430089545366614,"[[55551  1312]
 [    9    90]]",0.2823059558868408,948.0880317687988
53,1,SMOTEENN,KNN,0.45108695652173914,0.8383838383838383,0.5865724381625441,0.9286327389399686,0.501525709295195,0.914819491431825,0.9183038197247788,"[[56762   101]
 [   16    83]]",3.3579816818237305,948.0880317687988
54,1,SMOTEENN,SVM,0.10635696821515893,0.8787878787878788,0.18974918211559433,0.969237065802495,0.6678368991716371,0.9313917847518979,0.9329662095872109,"[[56132   731]
 [   12    87]]",84.7628858089447,948.0880317687988
